"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"139","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 05:43:49",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"140","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 05:37:18",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"141","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 04:40:43",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"142","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 04:35:01",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"143","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 04:18:45",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"144","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 03:30:00",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"145","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 03:28:19",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"146","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 03:12:45",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"147","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 03:09:45",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"148","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 03:00:37",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"149","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:54:58",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"150","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:52:20",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"151","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:51:53",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"152","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:49:17",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"153","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:46:48",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"154","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:44:33",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"155","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:27:53",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"156","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:26:55",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"157","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:26:28",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"158","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:26:03",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"159","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:14:22",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"160","Check out this listing I just added to my Poshmark closet: NIB Marc by Marc Jacobs Samsung Galaxy S4. /bWZmlWF3Hb","2021-06-05 02:13:07",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"161","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 02:11:44",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"162","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 01:51:18",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"163","@wareFLO That's why I stick to cheap phones. I have a Samsung Galaxy that I bought new last year for $160. It does everything I need.","2021-06-05 01:31:54",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"164","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 01:11:35",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"165","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 00:59:40",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"166","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 00:58:08",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"167","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 00:51:41",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"168","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 00:27:40",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"169","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-05 00:16:36",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"170","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:54:13",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"171","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:52:09",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"172","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:50:26",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"173","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:48:49",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"174","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:44:02",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"175","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:23:53",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"176","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:21:12",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"177","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 23:15:09",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"178","RT @GStyleMagazine: Top 5 All Black Stealth Cases for the Samsung Galaxy S21 Ultra in Phantom Black - /","2021-06-04 23:02:55",TRUE,1,1,Samsung Galaxy,NYC,USA,FALSE
"179","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:59:26",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"180","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:58:32",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"181","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:58:24",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"182","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:52:41",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"183","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:49:40",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"184","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:47:55",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"185","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:47:45",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"186","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:47:00",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"187","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:45:06",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"188","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:42:22",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"189","RT @evleaks: Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:42:08",TRUE,105,0,Samsung Galaxy,NYC,USA,TRUE
"190","Verizon is giving you a free iPhone 12 mini or Samsung Galaxy S21 to use on its 5G network - /AAC70ChmST","2021-06-04 22:41:44",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"191","Samsung Galaxy S21 FE (from 3D objects) - /VQmPpCp0UC","2021-06-04 22:40:04",FALSE,105,0,Samsung Galaxy,NYC,USA,FALSE
"192","RT @SamsungNewsUS: Samsung is thrilled to be partnering with @WalmartInc  to bring the Galaxy XCover Pro smartphones to 740000 Walmart st","2021-06-04 22:25:46",TRUE,1,1,Samsung Galaxy,NYC,USA,FALSE
"193","Watch ""Galaxy Note 22 - Samsung's Experiment FAILED!"" on YouTube /bOkLxJ4KAM","2021-06-04 22:09:56",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"194","Samsung June security patches now arriving for Galaxy S10 phones and more mid-rangers /QHzhPozA4k","2021-06-04 22:02:35",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"195","Top 5 All Black Stealth Cases for the Samsung Galaxy S21 Ultra in Phantom Black /p1t6yLb7c2 @gstylemagazine allthecoolgeeks","2021-06-04 19:56:30",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"196","Walmart buys 740000 Samsung Galaxy XCover Pros for use in its stores in the US - /TM5pkyX9XX","2021-06-04 19:32:52",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"197","I'd like to thank @Samsung for their terrible S20 and galaxy watch.  I've officially crossed over to the dark side /QXZGGUQQF7","2021-06-04 19:27:30",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"198","Top 5 All Black Stealth Cases for the Samsung Galaxy S21 Ultra in Phantom Black - /C1ixEA5rzs","2021-06-04 19:09:51",FALSE,1,1,Samsung Galaxy,NYC,USA,FALSE
"199","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-04 16:52:47",TRUE,18,0,Samsung Galaxy,NYC,USA,FALSE
"200","So why is the internet exploding over this samsung galaxy girl? I don't get it.","2021-06-04 16:39:49",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"201","RT @DigiSliceX: Reportedly production of Samsungs Galaxy Z Fold 3 has begun   Sponsored by @SilverBargain   samsung galaxyzfold3 folda","2021-06-04 15:22:18",TRUE,22,0,Samsung Galaxy,NYC,USA,FALSE
"202","RT @iotcybersec24:  $540.24  Samsung Galaxy Watch 3 41mm GPS Bluetooth Smart Watch  Mystic Bronze with @iotcybersec24   Samsung Galaxy","2021-06-04 14:42:34",TRUE,1,1,Samsung Galaxy,NYC,USA,FALSE
"203"," $540.24  Samsung Galaxy Watch 3 41mm GPS Bluetooth Smart Watch  Mystic Bronze with @iotcybersec24   Samsung /vxwWU2K3yb","2021-06-04 14:42:08",FALSE,1,1,Samsung Galaxy,NYC,USA,FALSE
"204","RT @Gadget_Tendency: Introduced Sirin V3  ultra-rugged smartphone based on Samsung Galaxy S21 for $2650 /62534uRSgv https://","2021-06-04 14:30:37",TRUE,1,0,Samsung Galaxy,NYC,USA,FALSE
"205","RT @Gadget_Tendency: This platform Qualcomm will receive the Samsung Galaxy S22. Details of the new top-end SoC Snapdragonrevealed https:/","2021-06-04 14:30:11",TRUE,1,0,Samsung Galaxy,NYC,USA,FALSE
"206","@69Smz awesome work!! :D even managed to make a perfect samsung  galaxy on shirt :D","2021-06-04 14:20:48",FALSE,0,3,Samsung Galaxy,NYC,USA,FALSE
"207","Samsung is thrilled to be partnering with @WalmartInc  to bring the Galaxy XCover Pro smartphones to 740000 Walma /GpJeu7RKrz","2021-06-04 13:01:00",FALSE,1,1,Samsung Galaxy,NYC,USA,FALSE
"208","This platform Qualcomm will receive the Samsung Galaxy S22. Details of the new top-end SoC Snapdragonrevealed /o7TbIr86dX","2021-06-04 09:51:44",FALSE,1,0,Samsung Galaxy,NYC,USA,FALSE
"209","How does the Galaxy S21 line compare to the latest iPhones? /h0CBYS87Kt","2021-06-04 09:00:08",FALSE,1,0,Samsung Galaxy,NYC,USA,FALSE
"210","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-04 08:17:31",TRUE,9,0,Samsung Galaxy,NYC,USA,FALSE
"211","Samsung's plans for the second half of the year appear to be coming into focus: /l5IreG0zFY","2021-06-04 08:14:28",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"212","@SamsungUS has made it easier to access blockchain on Galaxy devices by adding support for hardware wallets. Galaxy /bfPOKw4NPo","2021-06-04 08:11:18",FALSE,0,2,Samsung Galaxy,NYC,USA,FALSE
"213","Introduced Sirin V3  ultra-rugged smartphone based on Samsung Galaxy S21 for $2650 /47PMqPvZE7","2021-06-04 06:55:52",FALSE,1,0,Samsung Galaxy,NYC,USA,FALSE
"214","Looking for a new smartwatch? We've rounded up everything you can expect from the Prime Day SamsungGalaxyWatch /0s2LzVrs9X","2021-06-04 06:23:32",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"215","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-04 04:50:31",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"216","5000 mAh AMOLED screen 90 Hz and 48 MP. Galaxy A22 unveiled  one of the most affordable Samsung smartphones with /fEEbdy1c6J","2021-06-04 04:18:06",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"217","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-04 03:55:57",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"218","@genericboxhead Samsung Galaxy although iPhone 10/11 actually arent bad either","2021-06-04 03:37:13",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"219","RT @bobbybennn007: Did I thank @TMobile today I probably didn't.... thank you for the amazing service that was given to me when I needed  a","2021-06-04 03:16:19",TRUE,3,3,Samsung Galaxy,NYC,USA,FALSE
"220","RT @bobbybennn007: Did I thank @TMobile today I probably didn't.... thank you for the amazing service that was given to me when I needed  a","2021-06-04 03:03:20",TRUE,3,3,Samsung Galaxy,NYC,USA,TRUE
"221","It's June 3 and my @MetroByTMobile Samsung Galaxy S10e is stuck on the March security update. What gives??","2021-06-04 01:30:11",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"222","Check out this listing I just added to my Poshmark closet: NIB Marc by Marc Jacobs Samsung Galaxy S4. /ywgShCYJRL","2021-06-04 00:57:56",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"223","Got my Galaxy Buds Live buds in tested them out and it's a significant leap from Samsung's initial foray into the wireless game.","2021-06-03 22:57:30",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"224","@TMobileHelp Im having an issue trying to update the latest release (today) of visual voice mail on my Samsung Gal /IGvK0mY34g","2021-06-03 22:49:26",FALSE,1,-1,Samsung Galaxy,NYC,USA,FALSE
"225","Win the Samsung Galaxy Z Fold2 for AT&amp;T giveaway win /u1TZYr1jaJ","2021-06-03 21:43:49",FALSE,0,2,Samsung Galaxy,NYC,USA,FALSE
"226","Samsung Galaxy S21 ULTRA PARODY - Back in Black /6LIuZbbxmL via @YouTube","2021-06-03 21:34:12",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"227","RT @bobbybennn007: Did I thank @TMobile today I probably didn't.... thank you for the amazing service that was given to me when I needed  a","2021-06-03 20:54:27",TRUE,3,3,Samsung Galaxy,NYC,USA,TRUE
"228","Prime Day Phone Deals: Samsung Galaxy S21 Google Pixel 3 XL And More EarlyDiscounts /CC7p3ztVoG","2021-06-03 20:43:08",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"229","Prime Day Phone Deals: Samsung Galaxy S21 Google Pixel 3 XL And More EarlyDiscounts /IEg9xnpRb5","2021-06-03 20:29:00",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"230","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-03 20:23:38",TRUE,18,0,Samsung Galaxy,NYC,USA,TRUE
"231","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 19:52:43",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"232","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 19:27:32",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"233","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 19:04:58",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"234","RT @DigiSliceX: Reportedly production of Samsungs Galaxy Z Fold 3 has begun   Sponsored by @SilverBargain   samsung galaxyzfold3 folda","2021-06-03 18:55:32",TRUE,22,0,Samsung Galaxy,NYC,USA,TRUE
"235","Me seeing samsung galaxy e girl /VYrdpj4MwD","2021-06-03 18:51:56",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"236","Ultra-portable Galaxy Book Go laptops weave seamlessly into Samsung's galaxy of devices /dUUucJ0QAX","2021-06-03 18:51:04",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"237","Check out OtterBox Samsung Galaxy S10 Symmetry Case Clear 77-61347 OtterBox Doesnotapply /Eswtmufj9y via @eBay","2021-06-03 18:27:37",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"238","Did I thank @TMobile today I probably didn't.... thank you for the amazing service that was given to me when I need /SVnXC5O2Wx","2021-06-03 18:17:05",FALSE,3,3,Samsung Galaxy,NYC,USA,FALSE
"239","Samsung Galaxy Book Go Go 5G Qualcomm-powered laptops join Galaxy ecosystem /HGu8eJJkn0","2021-06-03 18:14:33",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"240","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 18:12:51",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"241","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 18:11:17",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"242","RT @MaxWinebach: Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 18:09:42",TRUE,9,0,Samsung Galaxy,NYC,USA,TRUE
"243","Samsung's giving out $50 promos to Uber Black and Uber Eats to Galaxy foldable owners btw","2021-06-03 18:08:35",FALSE,9,0,Samsung Galaxy,NYC,USA,FALSE
"244","The incredibly affordable Samsung Galaxy A22 5G is official with a great screen and bigbattery /MnqKR5k0Wp","2021-06-03 17:51:52",FALSE,0,3,Samsung Galaxy,NYC,USA,FALSE
"245","Check out OtterBox Samsung Galaxy S20 Ultra Symmetry Clear Phone Case 77-64442 OTTERBOX /oAEtAKpBKN via @eBay","2021-06-03 17:40:12",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"246","@DragonChili I remember having a pair from my Samsung Galaxy s6 that lasted a small eternity (roughly 3-4 years).","2021-06-03 17:25:11",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"247","RT @bobbybennn007: @TMobileHelp I want to say thank you to the wonderful staff at the @TMobile store in West Philly for helping  me get my","2021-06-03 17:23:34",TRUE,2,3,Samsung Galaxy,NYC,USA,FALSE
"248","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:49:01",TRUE,6,0,Samsung Galaxy,NYC,USA,FALSE
"249","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:33:51",TRUE,6,0,Samsung Galaxy,NYC,USA,TRUE
"250","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:19:33",TRUE,6,0,Samsung Galaxy,NYC,USA,TRUE
"251","Instead of the Samsung Galaxy Note21 we get the Galaxy S21 FE. A well-known insider says that this is how the nove /F38DsHIhkN","2021-06-03 16:18:15",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"252","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:13:00",TRUE,6,0,Samsung Galaxy,NYC,USA,TRUE
"253","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:01:17",TRUE,6,0,Samsung Galaxy,NYC,USA,TRUE
"254","RT @WIRED: If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:01:11",TRUE,6,0,Samsung Galaxy,NYC,USA,TRUE
"255","If you are looking for a 2-in-1 laptop the Samsung Galaxy Book Pro 360 sets a new standard. /qtJcQ000qk Via @WIREDUK","2021-06-03 16:00:21",FALSE,6,0,Samsung Galaxy,NYC,USA,FALSE
"256","Samsung has announced the GalaxyA22 5G which brings the fast data connection to a phone that costs even less tha /3n8BrJd74E","2021-06-03 15:47:34",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"257","Check out Otterbox Symmetry Case for Samsung Galaxy S10+ Clear 77-61475 OTTERBOX /JpDmDZcBDr via @eBay","2021-06-03 15:33:58",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"258","Samsung's Dimensity 700-powered Galaxy A22 is official PoweredByMediaTek /MelKcM7r5W","2021-06-03 15:08:29",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"259","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-03 15:07:49",TRUE,18,0,Samsung Galaxy,NYC,USA,TRUE
"260","Samsung Galaxy Book Go Brings Snapdragon on the Cheap - /70UasD1mFd","2021-06-03 13:12:47",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"261","Samsung announces the Galaxy Book Go and Galaxy Book Go 5G. Do more on the move with these fresh PCs. 5G Laptop /EPAGb6qGXI","2021-06-03 13:00:00",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"262","Samsung Galaxy Book Ion 13.3 Laptop| QLED Display and Intel Core i7 Processor | 8GB Memory | 512GB SSD | Long Batt /cRoe7JMwOZ","2021-06-03 12:56:18",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"263","Taylor Swift has been so productive and putting out so much material I cant keep track anymore.  Shes like a Sam /1FOmGjJPCa","2021-06-03 12:50:47",FALSE,0,3,Samsung Galaxy,NYC,USA,FALSE
"264","RT @tomsguide: Do tablets need to fold? If they do this seems like a smart way to have it work. /sPjzEEpKbQ","2021-06-03 12:31:52",TRUE,3,3,Samsung Galaxy,NYC,USA,FALSE
"265","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-03 12:15:54",TRUE,18,0,Samsung Galaxy,NYC,USA,TRUE
"266","RT @PCMag: Samsung offers us a budget-friendly ARM-powered Windows 10 laptop with a 5G option arriving later this year.  /9g8","2021-06-03 12:00:58",TRUE,3,0,Samsung Galaxy,NYC,USA,FALSE
"267","Samsung's new Galaxy Book Go laptops start at $349 with 18 hour battery life /Xzb9401HYZ","2021-06-03 11:59:33",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"268","Samsung offers us a budget-friendly ARM-powered Windows 10 laptop with a 5G option arriving later this year.  /9g8vUHN4f4","2021-06-03 11:45:09",FALSE,3,0,Samsung Galaxy,NYC,USA,FALSE
"269","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-03 11:45:06",TRUE,18,0,Samsung Galaxy,NYC,USA,TRUE
"270","RT @verge: Samsung announces Snapdragon-powered Galaxy Book Go laptops from $349 /8Y4eQtaAaq","2021-06-03 11:10:09",TRUE,18,0,Samsung Galaxy,NYC,USA,TRUE
"271","Yootech Wireless Charger Qi-Certified 10W Max Fast Wireless Charging Pad Compatible with iPhone 12/12 Mini/12 Pro /OILHryedyc","2021-06-03 10:45:28",FALSE,0,2,Samsung Galaxy,NYC,USA,FALSE
"272",".@CUagainLee Seongju SouthKorea Shut down illegal dog meat farms/Xq8CefmDHQ","2021-06-03 09:58:57",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"273",".@gyeongsangbukdo Seongju SouthKorea Shut down illegal dog meat farms/jhvuYu8fvE","2021-06-03 09:58:30",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"274",".@gbcouncil Seongju SouthKorea Shut down illegal dog meat farms/3rmUbEOKJJ","2021-06-03 09:57:44",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"275",".@seongjugun  Seongju SouthKorea Shut down illegal dog meat farms/q7WeIOCprW","2021-06-03 09:56:44",FALSE,0,-1,Samsung Galaxy,NYC,USA,FALSE
"276","Samsung launches Qualcomm-powered Galaxy Book Go at $350  /5rgHezlvdt ZDNet","2021-06-03 09:45:36",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"277","RT @TechTimes_News: Tech Samsungs Galaxy Book Go Laptops to Come with Newest Qualcomm Snapdragon Chip Starting at $349 /ssMMn","2021-06-03 09:18:46",TRUE,1,0,Samsung Galaxy,NYC,USA,FALSE
"278","Tech Samsungs Galaxy Book Go Laptops to Come with Newest Qualcomm Snapdragon Chip Starting at $349 /0xaXKXr93u","2021-06-03 09:18:04",FALSE,1,0,Samsung Galaxy,NYC,USA,FALSE
"279","Samsung is apparently setting its home-grown chipset for its newest Galaxy Book Go laptops which would house Qualc /Jte3dcNulK","2021-06-03 09:15:00",FALSE,0,0,Samsung Galaxy,NYC,USA,FALSE
"280","Samsung unveils affordable Galaxy Book Go Windows 10 laptop with optional 5G /I5b952Ujw9","2021-06-03 08:57:33",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
"281","The cheapest Samsung smartphone with 5G will get a 90 Hz display. Galaxy A22 5G is preparing forrelease /NdDrSXsDnQ","2021-06-03 08:36:00",FALSE,0,1,Samsung Galaxy,NYC,USA,FALSE
