"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"68","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 13:13:35",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"69","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 13:13:16",TRUE,4,0,Apple iPhone,LA,USA,FALSE
"70","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 13:13:11",TRUE,4,0,Apple iPhone,LA,USA,TRUE
"71","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 13:12:52",TRUE,4,0,Apple iPhone,LA,USA,TRUE
"72","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /Jpym0IOh9u","2021-06-07 13:12:16",FALSE,4,0,Apple iPhone,LA,USA,FALSE
"73","@Guess720s @MacRumors @rsgnl @cue @tim_cook @Apple With you having both what feature do you think iPhone lacks th /qkCWvnMGfj","2021-06-07 13:04:39",FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"74","@Muxxit @MacRumors @rsgnl @cue @tim_cook @Apple Yes I am tweeting from an iPhone. I have both an iPhone and a Samsu /19C7osc8Gm","2021-06-07 12:47:55",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"75","@Guess720s @MacRumors @rsgnl @cue @tim_cook @Apple You are tweeting from an iPhone. Its obvious you enjoy the reli /W7kI6CIPy8","2021-06-07 12:45:52",FALSE,0,1,Apple iPhone,LA,USA,FALSE
"76","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 12:44:45",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"77","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 12:38:40",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"78","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 12:31:59",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"79","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 12:30:45",TRUE,132,0,Apple iPhone,LA,USA,TRUE
