"","tweet","date","isretweet","retweets","score","product","city","country","duplicated"
"922",Verizon Deals: Apple iPhone X | 64GB 256GB | Unlocked Verizon AT&amp;T T-Mobile Sprint | CDMA/GSM /cGfgMXFKHO,2021-06-03 00-22-04,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"923",Verizon Deals: Fully Unlocked Apple iPhone XS Max (GSM+CDMA) AT&amp;T T-Mobile Verizon [New Unused] /QfJiG4aNTx,2021-06-03 00-22-02,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"924",@madebygoogle So bummed that my pixel @instagram stories look like crap. Not sure if I should go back to @Apple and /ChUw0bGe0b,2021-06-03 00-21-15,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"925",NO.1 Apple Refurbished Product Shop
We are a Leading Apple Refurbished Products Provider Offering a 1 Year Warranty /kr9Le05V6l,2021-06-02 23-44-31,FALSE,0,1,Apple iPhone,LA,USA,FALSE
"926",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 23-35-25,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"927",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 23-26-42,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"928",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 23-26-37,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"929",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 23-25-23,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"930",GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro /o5ynJR4mQg,2021-06-02 23-24-39,FALSE,4,0,Apple iPhone,LA,USA,FALSE
"931",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 22-58-15,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"932",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 22-50-50,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"933",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 22-46-25,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"934",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /GfLqlZ0X24,2021-06-02 22-45-15,FALSE,4,0,Apple iPhone,LA,USA,FALSE
"935",RT @iDropNews: It looks like more iPhone users will be able to enjoy the fastest 5G speeds this year, with multiple reports suggesting that,2021-06-02 22-26-31,TRUE,5,3,Apple iPhone,LA,USA,TRUE
"936",Similarly, I don't want to buy an Android phone if I can instead pay by the month through my carrier to get a prope /RZX9cru0Eo,2021-06-02 22-18-53,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"937",RT @iDropNews: It looks like more iPhone users will be able to enjoy the fastest 5G speeds this year, with multiple reports suggesting that,2021-06-02 22-16-49,TRUE,5,3,Apple iPhone,LA,USA,TRUE
"938",It looks like more iPhone users will be able to enjoy the fastest 5G speeds this year, with multiple reports sugges /kOmHWfJQVm,2021-06-02 22-16-42,FALSE,5,3,Apple iPhone,LA,USA,FALSE
"939",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-11-00,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"940",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-10-55,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"941",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-53,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"942",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-47,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"943",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-45,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"944",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-42,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"945",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-36,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"946",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-07-34,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"947",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-06-19,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"948",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 22-05-07,TRUE,11,1,Apple iPhone,LA,USA,TRUE
"949",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /vL1Ng0PHYx,2021-06-02 22-04-33,FALSE,11,1,Apple iPhone,LA,USA,FALSE
"950",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 21-53-07,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"951",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 21-52-55,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"952",RT @scpwords: GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro indievideogames ios,2021-06-02 21-45-04,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"953",GORPEE KONG! Some classic platforming hilarity on Anarchy Island! indiegame gamedev indiedev retro /QiOctq1Kys,2021-06-02 21-44-28,FALSE,4,0,Apple iPhone,LA,USA,FALSE
"954",Verizon Deals: Apple  iPhone 11 PRO 64GB - Verizon T-Mobile AT&amp;T - UNLOCKED - A2160 /iwTXCQDbaW,2021-06-02 21-22-05,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"955",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 21-13-12,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"956",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-31-12,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"957",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-31-09,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"958",top 5 products of all time:

1) YZY FOAM RNNR
2) Apple iPhone
3) Tesla Model 3
4) Bitcoin
5) BiC lighter,2021-06-02 20-30-20,FALSE,2,2,Apple iPhone,LA,USA,FALSE
"959",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-27-15,TRUE,2,0,Apple iPhone,LA,USA,TRUE
"960",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-26-26,TRUE,2,0,Apple iPhone,LA,USA,TRUE
"961",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /42r1E2inAf,2021-06-02 20-24-47,FALSE,2,0,Apple iPhone,LA,USA,FALSE
"962",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-22-50,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"963",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-22-22,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"964",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-22-16,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"965",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-20-25,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"966",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 20-17-02,TRUE,10,1,Apple iPhone,LA,USA,TRUE
"967",RT @mkoerbel: Wow - was so amazing to catch up with @susybotello and @sbppodcast for their 100th episode - such a breath of fresh air! And,2021-06-02 20-15-58,TRUE,5,3,Apple iPhone,LA,USA,FALSE
"968",Save big on the iPhone 7!  Apple iPhone7 GoTalk SimFree Shop Now  /Y1dkxjnzRJ,2021-06-02 20-14-42,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"969",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /dsB5Wb6GE7,2021-06-02 20-14-25,FALSE,10,1,Apple iPhone,LA,USA,FALSE
"970",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-07-55,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"971",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-04-24,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"972",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-03-55,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"973",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 20-02-19,TRUE,5,0,Apple iPhone,LA,USA,TRUE
"974",9to5Mac Daily: June 02, 2021  Apple Car, iPhone 13 battery increase thingsi use feedly /ZzqTiaHwm2,2021-06-02 20-00-14,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"975",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /6kBDlmVNLa,2021-06-02 19-59-42,FALSE,5,0,Apple iPhone,LA,USA,FALSE
"976",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 19-52-49,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"977",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 19-51-33,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"978",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 19-45-04,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"979",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /BcslWy2DKJ,2021-06-02 19-44-19,FALSE,3,0,Apple iPhone,LA,USA,FALSE
"980",Go ahead Apple, this September, remove the cable from iPhones box. Im ready.  /ZM5B19C6hr,2021-06-02 19-29-00,FALSE,117,1,Apple iPhone,LA,USA,FALSE
"981",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-06-02 18-53-38,TRUE,1374,2,Apple iPhone,LA,USA,TRUE
"982",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 18-53-17,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"983",iPhone spell correct is the stupidest AI in the game .. you can type I and it changes it to so .... @Apple,2021-06-02 18-41-16,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"984",Check out Vintage Buffalo Docking Station for early Apple iPhone, USB, Hard Drive  /8bonXhXeow via @eBay,2021-06-02 18-33-16,FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"985",Check out Vintage Buffalo Docking Station for early Apple iPhone, USB, Hard Drive  /VwGB4UM9Be,2021-06-02 18-31-57,FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"986",RT @MariSmith: If maintaining as much privacy on your iPhone as possible is on your priority list, here are additional steps you can take.,2021-06-02 18-16-03,TRUE,7,0,Apple iPhone,LA,USA,FALSE
"987",Have an iPhone? Do you have a Podcast? How we saved our podcast

podcast @ApplePodcasts podcastshow fixed /c9oaGL74kd,2021-06-02 18-05-16,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"988",Have an iPhone? podcast /ar8IzBxWcR,2021-06-02 18-03-45,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"989",Have an iPhone? 
Have a Podcast?

podcast podcastshow podcasting podcastepisode newepisode @ApplePodcasts  /KabTEmFhsF,2021-06-02 18-03-24,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"990",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-06-02 18-03-04,TRUE,1374,2,Apple iPhone,LA,USA,TRUE
"991",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 18-00-34,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"992",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 17-47-52,TRUE,4,1,Apple iPhone,LA,USA,TRUE
"993",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 17-45-24,TRUE,4,1,Apple iPhone,LA,USA,TRUE
"994",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 17-45-04,TRUE,4,1,Apple iPhone,LA,USA,TRUE
"995",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /vzuUu6knui,2021-06-02 17-44-07,FALSE,4,1,Apple iPhone,LA,USA,FALSE
"996",Judge slams counsel for @Apple and a proposed class of shareholders for disputes that have been "absolutely ridicul /76IlVnlSOS,2021-06-02 17-41-58,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"997",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 17-36-26,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"998",Major Apple news | iPhone hacks and tricks from the GeniusBar /1pOvIDYWfm,2021-06-02 17-33-09,FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"999",RT @JeremyMEvansESQ: "The iPhone maker has a huge entertainment industry footprint, but its streamer Apple TV+ lacks a huge library." ente,2021-06-02 17-14-31,TRUE,1,-1,Apple iPhone,LA,USA,FALSE
"1000","The iPhone maker has a huge entertainment industry footprint, but its streamer Apple TV+ lacks a huge library." /FGNNqF1qWk,2021-06-02 17-13-46,FALSE,1,-1,Apple iPhone,LA,USA,FALSE
"1001",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 17-10-07,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"1002",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 16-56-42,TRUE,16,1,Apple iPhone,LA,USA,TRUE
"1003",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 16-56-39,TRUE,16,1,Apple iPhone,LA,USA,TRUE
"1004",RT @iDropNews: iPhone owners commenting on the Apple support forums report their iPhones are draining their battery at a sometimes alarming,2021-06-02 16-50-20,TRUE,4,-1,Apple iPhone,LA,USA,FALSE
"1005",iPhone owners commenting on the Apple support forums report their iPhones are draining their battery at a sometimes /lwlaHfOn27,2021-06-02 16-48-49,FALSE,4,0,Apple iPhone,LA,USA,FALSE
"1006",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 16-46-37,TRUE,16,1,Apple iPhone,LA,USA,TRUE
"1007",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 16-45-13,TRUE,16,1,Apple iPhone,LA,USA,TRUE
"1008",Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /8tTRBbD5Er,2021-06-02 16-33-59,FALSE,16,1,Apple iPhone,LA,USA,FALSE
"1009",RT @ILoveCalfornia: Mandalas Phone Cases /gZzKCBIXMS transfer this design to a case of your choice over 50 styles from Google t,2021-06-02 16-29-06,TRUE,1,0,Apple iPhone,LA,USA,FALSE
"1010",RT @cannabis_heart: Mandalas Phone Cases /d33emKdb7r transfer this design to a case of your choice over 50 styles from Google t,2021-06-02 16-26-58,TRUE,1,0,Apple iPhone,LA,USA,FALSE
"1011",RT @Just_Yummy_Food: Mandalas Phone Cases /ZyDbOIDQt4 transfer this design to a case of your choice over 50 styles from Google,2021-06-02 16-23-10,TRUE,1,0,Apple iPhone,LA,USA,FALSE
"1012",Its a good point that Apple Pay only works for iPhone to iPhone payment. But i also only know like 5 people with a /ptmeciG8cv,2021-06-02 16-18-51,FALSE,0,3,Apple iPhone,LA,USA,FALSE
"1013",RT @ursamajorventur: Mandalas Phone Cases /vDP8UGBEWP transfer this design to a case of your choice over 50 styles from Google,2021-06-02 16-18-09,TRUE,1,0,Apple iPhone,LA,USA,FALSE
"1014",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 16-15-23,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"1015",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 16-06-48,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"1016",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 16-04-53,TRUE,4,0,Apple iPhone,LA,USA,TRUE
"1017",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /0l1rPVC1vZ,2021-06-02 16-03-55,FALSE,4,0,Apple iPhone,LA,USA,FALSE
"1018",@nursekelsey Just do it. Im anti-Apple bc their products are over priced and the closed ecosystem is annoying and. /1qJO2YAbuN,2021-06-02 16-01-04,FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"1019",Discover the newest devices from Apple on Canadas fastest network. Get the Purple iPhone 12 64GB with the TELUS Ex /Mn40H7kNvG,2021-06-02 16-00-53,FALSE,0,1,Apple iPhone,LA,USA,FALSE
"1020",I have been having more issues with using my iPhone as a hotspot with the  @apple M1 MBP than with any combo of pho /G4v07xJiY5,2021-06-02 15-57-37,FALSE,0,-1,Apple iPhone,LA,USA,FALSE
"1021",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 15-45-53,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1022",RT @tonyakay: @BMWi3guide @AmySungPaloAlto @SteveInVentura they tried to reinvent the wheel - a wheel that Apple and other brands have deca,2021-06-02 15-13-15,TRUE,1,0,Apple iPhone,LA,USA,FALSE
"1023",@BMWi3guide @AmySungPaloAlto @SteveInVentura they tried to reinvent the wheel - a wheel that Apple and other brands /rQS2UByaBK,2021-06-02 15-11-35,FALSE,1,0,Apple iPhone,LA,USA,FALSE
"1024",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 15-00-55,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1025",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 14-33-22,TRUE,6,0,Apple iPhone,LA,USA,TRUE
"1026",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 14-33-09,TRUE,6,0,Apple iPhone,LA,USA,TRUE
"1027",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 14-33-09,TRUE,6,0,Apple iPhone,LA,USA,TRUE
"1028",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 14-32-28,TRUE,6,0,Apple iPhone,LA,USA,TRUE
"1029",RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi,2021-06-02 14-32-26,TRUE,6,0,Apple iPhone,LA,USA,TRUE
"1030",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /BNxUi21MtO,2021-06-02 14-18-34,FALSE,6,0,Apple iPhone,LA,USA,FALSE
"1031",@4runnersrule @darthrochon @LukeMiani Not an expert but cant they have non iphone users use their icloud/apple acco /adGuvPGk4k,2021-06-02 13-58-37,FALSE,0,0,Apple iPhone,LA,USA,FALSE
"1032",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-56-03,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1033",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-52-23,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1034",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-45-37,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1035",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-02 13-28-15,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1036",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-26-12,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1037",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-25-43,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1038",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-19-20,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1039",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-18-12,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1040",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-06-02 13-17-27,TRUE,1374,2,Apple iPhone,LA,USA,TRUE
"1041",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 13-03-01,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1042",Mandalas Phone Cases /MOwD41u8Vz,2021-06-02 12-40-56,FALSE,1,0,Apple iPhone,LA,USA,FALSE
"1043",Mandalas Phone Cases /nze75d0RFe,2021-06-02 12-40-37,FALSE,1,0,Apple iPhone,LA,USA,FALSE
"1044",Mandalas Phone Cases /VC45vOqY8J,2021-06-02 12-40-20,FALSE,1,0,Apple iPhone,LA,USA,FALSE
"1045",Mandalas Phone Cases /wXYhYIH0v7,2021-06-02 12-39-59,FALSE,1,0,Apple iPhone,LA,USA,FALSE
"1046",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-02 12-29-21,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1047",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 12-14-45,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1048",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 12-07-47,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1049",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 12-06-23,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"1050",RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame,2021-06-02 12-04-16,TRUE,3,0,Apple iPhone,LA,USA,TRUE
"1051",RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear,2021-06-02 12-00-20,TRUE,1058,4,Apple iPhone,LA,USA,TRUE
"1052",DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /oLi0BHDF2f,2021-06-02 11-53-33,FALSE,3,0,Apple iPhone,LA,USA,FALSE
"1053",RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1,099) h,2021-06-02 11-53-06,TRUE,1374,2,Apple iPhone,LA,USA,TRUE
"1054",RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s, iPhone 6s Plus, and,2021-06-02 11-28-42,TRUE,288,2,Apple iPhone,LA,USA,TRUE
"1055",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 11-18-47,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1056",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 11-10-53,TRUE,8,1,Apple iPhone,LA,USA,TRUE
"1057",RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev,2021-06-02 11-08-42,TRUE,8,1,Apple iPhone,LA,USA,TRUE
